long,lat,group,region,subregion,polyname
-80.36878967285156,35.8557014465332,1888,north carolina,davie,"north carolina,davie"
-80.37451934814453,35.84423828125,1888,north carolina,davie,"north carolina,davie"
-80.3802490234375,35.84423828125,1888,north carolina,davie,"north carolina,davie"
-80.403167724609375,35.8557014465332,1888,north carolina,davie,"north carolina,davie"
-80.40889739990234,35.84996795654297,1888,north carolina,davie,"north carolina,davie"
-80.41462707519531,35.83278274536133,1888,north carolina,davie,"north carolina,davie"
-80.42608642578125,35.83278274536133,1888,north carolina,davie,"north carolina,davie"
-80.46046447753906,35.84996795654297,1888,north carolina,davie,"north carolina,davie"
-80.46619415283203,35.83278274536133,1888,north carolina,davie,"north carolina,davie"
-80.4489974975586,35.80986404418945,1888,north carolina,davie,"north carolina,davie"
-80.4489974975586,35.80413055419922,1888,north carolina,davie,"north carolina,davie"
-80.46046447753906,35.79267501831055,1888,north carolina,davie,"north carolina,davie"
-80.44327545166016,35.76975631713867,1888,north carolina,davie,"north carolina,davie"
-80.44327545166016,35.758296966552734,1888,north carolina,davie,"north carolina,davie"
-80.46046447753906,35.74110794067383,1888,north carolina,davie,"north carolina,davie"
-80.471923828125,35.7640266418457,1888,north carolina,davie,"north carolina,davie"
-80.4891128540039,35.781211853027344,1888,north carolina,davie,"north carolina,davie"
-80.50630187988281,35.78694534301758,1888,north carolina,davie,"north carolina,davie"
-80.534942626953125,35.79267501831055,1888,north carolina,davie,"north carolina,davie"
-80.5635986328125,35.81559371948242,1888,north carolina,davie,"north carolina,davie"
-80.6323471069336,35.83278274536133,1888,north carolina,davie,"north carolina,davie"
-80.64954376220703,35.84996795654297,1888,north carolina,davie,"north carolina,davie"
-80.6667251586914,35.84996795654297,1888,north carolina,davie,"north carolina,davie"
-80.672454833984375,35.861427307128906,1888,north carolina,davie,"north carolina,davie"
-80.70683288574219,35.861427307128906,1888,north carolina,davie,"north carolina,davie"
-77.83631896972656,35.18533706665039,1889,north carolina,duplin,"north carolina,duplin"
-77.74464416503906,35.139503479003906,1889,north carolina,duplin,"north carolina,duplin"
-77.7389144897461,35.02490997314453,1889,north carolina,duplin,"north carolina,duplin"
-77.67015838623047,34.97907257080078,1889,north carolina,duplin,"north carolina,duplin"
-77.641510009765625,34.90459060668945,1889,north carolina,duplin,"north carolina,duplin"
-77.69307708740234,34.74989318847656,1889,north carolina,duplin,"north carolina,duplin"
-77.67588806152344,34.715511322021484,1889,north carolina,duplin,"north carolina,duplin"
-77.96810150146484,34.72124099731445,1889,north carolina,duplin,"north carolina,duplin"
-77.99101257324219,34.72124099731445,1889,north carolina,duplin,"north carolina,duplin"
-78.0082015991211,34.73270034790039,1889,north carolina,duplin,"north carolina,duplin"
-78.048309326171875,34.73270034790039,1889,north carolina,duplin,"north carolina,duplin"
-78.094146728515625,34.73270034790039,1889,north carolina,duplin,"north carolina,duplin"
-78.11133575439453,34.70405578613281,1889,north carolina,duplin,"north carolina,duplin"
-78.1915512084961,34.73270034790039,1889,north carolina,duplin,"north carolina,duplin"
-78.1342544555664,34.916046142578125,1889,north carolina,duplin,"north carolina,duplin"
-78.16290283203125,35.18533706665039,1889,north carolina,duplin,"north carolina,duplin"
-78.07122802734375,35.17961120605469,1889,north carolina,duplin,"north carolina,duplin"
-78.05977630615234,35.18533706665039,1889,north carolina,duplin,"north carolina,duplin"
-78.05403900146484,35.19679641723633,1889,north carolina,duplin,"north carolina,duplin"
-78.03112030029297,35.19679641723633,1889,north carolina,duplin,"north carolina,duplin"
-78.002471923828125,35.19106674194336,1889,north carolina,duplin,"north carolina,duplin"
-77.98528289794922,35.17961120605469,1889,north carolina,duplin,"north carolina,duplin"
-77.96236419677734,35.17961120605469,1889,north carolina,duplin,"north carolina,duplin"
-77.93944549560547,35.18533706665039,1889,north carolina,duplin,"north carolina,duplin"
-77.9222640991211,35.17961120605469,1889,north carolina,duplin,"north carolina,duplin"
-77.89933776855469,35.168148040771484,1889,north carolina,duplin,"north carolina,duplin"
-77.83631896972656,35.18533706665039,1889,north carolina,duplin,"north carolina,duplin"
-78.90201568603516,35.8557014465332,1890,north carolina,durham,"north carolina,durham"
-79.0223388671875,35.8557014465332,1890,north carolina,durham,"north carolina,durham"
-78.95931243896484,36.233848571777344,1890,north carolina,durham,"north carolina,durham"
-78.80461120605469,36.22812271118164,1890,north carolina,durham,"north carolina,durham"
-78.80461120605469,36.10780334472656,1890,north carolina,durham,"north carolina,durham"
-78.79888916015625,36.07915115356445,1890,north carolina,durham,"north carolina,durham"
-78.78170013427734,36.06196594238281,1890,north carolina,durham,"north carolina,durham"
-78.75878143310547,36.044776916503906,1890,north carolina,durham,"north carolina,durham"
-78.75878143310547,36.027584075927734,1890,north carolina,durham,"north carolina,durham"
-78.74159240722656,36.02185821533203,1890,north carolina,durham,"north carolina,durham"
-78.724395751953125,36.027584075927734,1890,north carolina,durham,"north carolina,durham"
-78.71294403076172,36.01612854003906,1890,north carolina,durham,"north carolina,durham"
-78.71294403076172,35.99320983886719,1890,north carolina,durham,"north carolina,durham"
-78.71294403076172,35.97029113769531,1890,north carolina,durham,"north carolina,durham"
-78.7358627319336,35.9359130859375,1890,north carolina,durham,"north carolina,durham"
-78.770233154296875,35.918724060058594,1890,north carolina,durham,"north carolina,durham"
-78.81034088134766,35.918724060058594,1890,north carolina,durham,"north carolina,durham"
-78.84471893310547,35.8557014465332,1890,north carolina,durham,"north carolina,durham"
-78.90201568603516,35.8557014465332,1890,north carolina,durham,"north carolina,durham"
-77.36076354980469,35.81559371948242,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.40087127685547,35.83278274536133,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.458160400390625,35.798404693603516,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.48108673095703,35.798404693603516,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.65869903564453,35.6723518371582,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.69307708740234,35.69527053833008,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.72745513916016,35.73537826538086,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.7389144897461,35.78694534301758,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.756103515625,35.821319580078125,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.8248519897461,35.8557014465332,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.80194091796875,35.907264709472656,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.773284912109375,35.98175048828125,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.72172546386719,36.08488464355469,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.687347412109375,36.13644790649414,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.641510009765625,36.119258880615234,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.62432098388672,36.119258880615234,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.60713958740234,36.10206985473633,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.5899429321289,36.09634017944336,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.5555648803711,36.09061050415039,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.53837585449219,36.09061050415039,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.52691650390625,36.073421478271484,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.52691650390625,36.05050277709961,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.52119445800781,36.044776916503906,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.52119445800781,36.0333137512207,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.4982681274414,36.0333137512207,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.47535705566406,36.0333137512207,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.458160400390625,36.027584075927734,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.40087127685547,35.998939514160156,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.40087127685547,35.958831787109375,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.3951416015625,35.94164276123047,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.36076354980469,35.92445373535156,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.35503387451172,35.912994384765625,1891,north carolina,edgecombe,"north carolina,edgecombe"
-77.36076354980469,35.81559371948242,1891,north carolina,edgecombe,"north carolina,edgecombe"
-80.39170837402344,35.96455764770508,1892,north carolina,forsyth,"north carolina,forsyth"
-80.40889739990234,35.97602081298828,1892,north carolina,forsyth,"north carolina,forsyth"
-80.41462707519531,35.98747634887695,1892,north carolina,forsyth,"north carolina,forsyth"
-80.40889739990234,36.01612854003906,1892,north carolina,forsyth,"north carolina,forsyth"
-80.43181610107422,36.027584075927734,1892,north carolina,forsyth,"north carolina,forsyth"
-80.44327545166016,36.044776916503906,1892,north carolina,forsyth,"north carolina,forsyth"
-80.4489974975586,36.073421478271484,1892,north carolina,forsyth,"north carolina,forsyth"
-80.46619415283203,36.06196594238281,1892,north carolina,forsyth,"north carolina,forsyth"
-80.47765350341797,36.05050277709961,1892,north carolina,forsyth,"north carolina,forsyth"
-80.49483489990234,36.06196594238281,1892,north carolina,forsyth,"north carolina,forsyth"
-80.4891128540039,36.09634017944336,1892,north carolina,forsyth,"north carolina,forsyth"
-80.48338317871094,36.10206985473633,1892,north carolina,forsyth,"north carolina,forsyth"
-80.46046447753906,36.119258880615234,1892,north carolina,forsyth,"north carolina,forsyth"
-80.43754577636719,36.13644790649414,1892,north carolina,forsyth,"north carolina,forsyth"
-80.42608642578125,36.159366607666016,1892,north carolina,forsyth,"north carolina,forsyth"
-80.43181610107422,36.17082214355469,1892,north carolina,forsyth,"north carolina,forsyth"
-80.43754577636719,36.1994743347168,1892,north carolina,forsyth,"north carolina,forsyth"
-80.43181610107422,36.21665954589844,1892,north carolina,forsyth,"north carolina,forsyth"
-80.43754577636719,36.22812271118164,1892,north carolina,forsyth,"north carolina,forsyth"
-80.44327545166016,36.233848571777344,1892,north carolina,forsyth,"north carolina,forsyth"
-80.44327545166016,36.25676727294922,1892,north carolina,forsyth,"north carolina,forsyth"
-80.0364761352539,36.24531173706055,1892,north carolina,forsyth,"north carolina,forsyth"
-80.04793548583984,36.03904724121094,1892,north carolina,forsyth,"north carolina,forsyth"
-80.14533996582031,36.03904724121094,1892,north carolina,forsyth,"north carolina,forsyth"
-80.15106964111328,36.02185821533203,1892,north carolina,forsyth,"north carolina,forsyth"
-80.20835876464844,36.02185821533203,1892,north carolina,forsyth,"north carolina,forsyth"
-80.2140884399414,35.98747634887695,1892,north carolina,forsyth,"north carolina,forsyth"
-80.32868194580078,35.98747634887695,1892,north carolina,forsyth,"north carolina,forsyth"
-80.39170837402344,35.96455764770508,1892,north carolina,forsyth,"north carolina,forsyth"
-77.99101257324219,36.18801498413086,1893,north carolina,franklin,"north carolina,franklin"
-78.03112030029297,36.13071823120117,1893,north carolina,franklin,"north carolina,franklin"
-78.094146728515625,36.06196594238281,1893,north carolina,franklin,"north carolina,franklin"
-78.17436218261719,35.9359130859375,1893,north carolina,franklin,"north carolina,franklin"
-78.24884796142578,35.81559371948242,1893,north carolina,franklin,"north carolina,franklin"
-78.2774887084961,35.867156982421875,1893,north carolina,franklin,"north carolina,franklin"
-78.29468536376953,35.87862014770508,1893,north carolina,franklin,"north carolina,franklin"
-78.34625244140625,35.907264709472656,1893,north carolina,franklin,"north carolina,franklin"
-78.35197448730469,35.918724060058594,1893,north carolina,franklin,"north carolina,franklin"
-78.363433837890625,35.92445373535156,1893,north carolina,franklin,"north carolina,franklin"
